date,results,slot 1,slot 2,slot 3,slot 4,slot 5,slot 6,sorted1,sorted2,sorted3,sorted4,sorted5,sorted6
6/17/2010,41-28-29-16-31-12,41,28,29,16,31,12,12,16,28,29,31,41
6/20/2010,02-37-42-12-21-44,2,37,42,12,21,44,2,12,21,37,42,44
6/22/2010,05-15-29-06-22-46,5,15,29,6,22,46,5,6,15,22,29,46
6/24/2010,26-02-17-19-32-41,26,2,17,19,32,41,2,17,19,26,32,41
6/27/2010,32-08-10-24-20-11,32,8,10,24,20,11,8,10,11,20,24,32
6/29/2010,46-19-17-26-31-23,46,19,17,26,31,23,17,19,23,26,31,46
7/1/2010,43-31-21-15-13-46,43,31,21,15,13,46,13,15,21,31,43,46
7/4/2010,37-41-19-49-11-26,37,41,19,49,11,26,11,19,26,37,41,49
7/6/2010,11-41-44-05-28-01,11,41,44,5,28,1,1,5,11,28,41,44
7/8/2010,04-48-05-46-33-41,4,48,5,46,33,41,4,5,33,41,46,48
7/11/2010,19-22-14-24-18-29,19,22,14,24,18,29,14,18,19,22,24,29
7/13/2010,33-49-30-17-01-45,33,49,30,17,1,45,1,17,30,33,45,49
7/15/2010,34-03-20-47-37-31,34,3,20,47,37,31,3,20,31,34,37,47
7/18/2010,32-49-36-18-22-29,32,49,36,18,22,29,18,22,29,32,36,49
7/20/2010,09-10-17-11-33-29,9,10,17,11,33,29,9,10,11,17,29,33
7/22/2010,24-38-06-08-01-04,24,38,6,8,1,4,1,4,6,8,24,38
7/25/2010,11-39-42-10-36-21,11,39,42,10,36,21,10,11,21,36,39,42
7/27/2010,34-25-21-44-01-29,34,25,21,44,1,29,1,21,25,29,34,44
7/29/2010,45-48-14-46-18-16,45,48,14,46,18,16,14,16,18,45,46,48
8/1/2010,32-29-16-26-49-06,32,29,16,26,49,6,6,16,26,29,32,49
8/3/2010,37-43-41-22-05-39,37,43,41,22,5,39,5,22,37,39,41,43
8/5/2010,01-06-34-48-46-37,1,6,34,48,46,37,1,6,34,37,46,48
8/8/2010,25-32-35-15-11-37,25,32,35,15,11,37,11,15,25,32,35,37
8/10/2010,15-18-09-32-40-25,15,18,9,32,40,25,9,15,18,25,32,40
8/12/2010,03-04-12-09-34-47,3,4,12,9,34,47,3,4,9,12,34,47
8/15/2010,20-25-49-07-37-04,20,25,49,7,37,4,4,7,20,25,37,49
8/17/2010,36-46-23-09-47-41,36,46,23,9,47,41,9,23,36,41,46,47
8/19/2010,36-05-49-04-45-21,36,5,49,4,45,21,4,5,21,36,45,49
8/22/2010,36-23-10-30-06-28,36,23,10,30,6,28,6,10,23,28,30,36
8/24/2010,19-33-36-24-42-15,19,33,36,24,42,15,15,19,24,33,36,42
8/26/2010,11-16-44-48-21-32,11,16,44,48,21,32,11,16,21,32,44,48
8/29/2010,49-15-23-06-20-19,49,15,23,6,20,19,6,15,19,20,23,49
8/31/2010,44-19-31-36-20-49,44,19,31,36,20,49,19,20,31,36,44,49
9/2/2010,24-40-26-13-07-14,24,40,26,13,7,14,7,13,14,24,26,40
9/5/2010,24-07-03-06-45-10,24,7,3,6,45,10,3,6,7,10,24,45
9/7/2010,49-29-31-36-26-43,49,29,31,36,26,43,26,29,31,36,43,49
9/9/2010,07-22-34-25-40-47,7,22,34,25,40,47,7,22,25,34,40,47
9/12/2010,26-18-49-33-20-23,26,18,49,33,20,23,18,20,23,26,33,49
9/14/2010,31-36-22-49-33-34,31,36,22,49,33,34,22,31,33,34,36,49
9/16/2010,37-24-16-49-20-03,37,24,16,49,20,3,3,16,20,24,37,49
9/19/2010,24-43-32-06-14-27,24,43,32,6,14,27,6,14,24,27,32,43
9/21/2010,04-12-23-40-03-08,4,12,23,40,3,8,3,4,8,12,23,40
9/23/2010,28-46-10-40-27-24,28,46,10,40,27,24,10,24,27,28,40,46
9/26/2010,28-26-23-01-41-24,28,26,23,1,41,24,1,23,24,26,28,41
9/28/2010,19-17-11-21-48-24,19,17,11,21,48,24,11,17,19,21,24,48
9/30/2010,40-39-47-44-09-08,40,39,47,44,9,8,8,9,39,40,44,47
10/3/2010,49-41-28-08-37-12,49,41,28,8,37,12,8,12,28,37,41,49
10/5/2010,44-30-34-11-26-43,44,30,34,11,26,43,11,26,30,34,43,44
10/7/2010,45-01-43-11-12-05,45,1,43,11,12,5,1,5,11,12,43,45
10/10/2010,46-17-32-42-02-09,46,17,32,42,2,9,2,9,17,32,42,46
10/12/2010,15-22-29-38-39-04,15,22,29,38,39,4,4,15,22,29,38,39
10/14/2010,27-13-12-40-16-28,27,13,12,40,16,28,12,13,16,27,28,40
10/17/2010,34-01-49-03-31-19,34,1,49,3,31,19,1,3,19,31,34,49
10/19/2010,15-45-04-11-17-40,15,45,4,11,17,40,4,11,15,17,40,45
10/21/2010,19-30-32-08-11-35,19,30,32,8,11,35,8,11,19,30,32,35
10/24/2010,34-25-07-15-43-36,34,25,7,15,43,36,7,15,25,34,36,43
10/26/2010,22-35-29-21-33-26,22,35,29,21,33,26,21,22,26,29,33,35
10/28/2010,16-22-21-09-34-31,16,22,21,9,34,31,9,16,21,22,31,34
10/31/2010,39-15-49-08-33-18,39,15,49,8,33,18,8,15,18,33,39,49
11/2/2010,15-30-32-49-47-13,15,30,32,49,47,13,13,15,30,32,47,49
11/4/2010,20-14-13-15-28-49,20,14,13,15,28,49,13,14,15,20,28,49
11/7/2010,38-25-44-42-36-22,38,25,44,42,36,22,22,25,36,38,42,44
11/9/2010,42-35-17-22-30-18,42,35,17,22,30,18,17,18,22,30,35,42
11/11/2010,10-32-22-27-36-16,10,32,22,27,36,16,10,16,22,27,32,36
11/14/2010,23-10-39-29-12-33,23,10,39,29,12,33,10,12,23,29,33,39
11/16/2010,15-48-07-41-05-19,15,48,7,41,5,19,5,7,15,19,41,48
11/18/2010,24-46-26-04-23-14,24,46,26,4,23,14,4,14,23,24,26,46
11/25/2010,09-46-40-33-43-21,9,46,40,33,43,21,9,21,33,40,43,46
11/21/2010,31-10-36-33-12-07,31,10,36,33,12,7,7,10,12,31,33,36
11/28/2010,24-48-10-01-41-33,24,48,10,1,41,33,1,10,24,33,41,48
11/30/2010,46-24-43-23-20-18,46,24,43,23,20,18,18,20,23,24,43,46
12/2/2010,08-20-44-26-41-42,8,20,44,26,41,42,8,20,26,41,42,44
12/5/2010,01-46-27-35-07-26,1,46,27,35,7,26,1,7,26,27,35,46
12/7/2010,30-16-36-05-26-11,30,16,36,5,26,11,5,11,16,26,30,36
12/9/2010,47-44-11-06-18-21,47,44,11,6,18,21,6,11,18,21,44,47
12/12/2010,09-07-44-31-25-37,9,7,44,31,25,37,7,9,25,31,37,44
12/14/2010,33-41-28-35-34-32,33,41,28,35,34,32,28,32,33,34,35,41
12/16/2010,18-09-25-30-35-45,18,9,25,30,35,45,9,18,25,30,35,45
12/19/2010,43-02-22-24-21-42,43,2,22,24,21,42,2,21,22,24,42,43
12/21/2010,26-46-05-04-22-01,26,46,5,4,22,1,1,4,5,22,26,46
12/23/2010,42-24-30-14-25-36,42,24,30,14,25,36,14,24,25,30,36,42
12/26/2010,45-40-14-43-22-18,45,40,14,43,22,18,14,18,22,40,43,45
12/28/2010,30-19-42-39-08-45,30,19,42,39,8,45,8,19,30,39,42,45
12/30/2010,20-17-05-13-43-04,20,17,5,13,43,4,4,5,13,17,20,43
1/2/2011,16-17-41-31-19-03,16,17,41,31,19,3,3,16,17,19,31,41
1/4/2011,26-20-22-18-11-10,26,20,22,18,11,10,10,11,18,20,22,26
1/6/2011,36-49-48-22-14-01,36,49,48,22,14,1,1,14,22,36,48,49
1/9/2011,22-10-15-11-47-09,22,10,15,11,47,9,9,10,11,15,22,47
1/11/2011,38-03-37-07-48-06,38,3,37,7,48,6,3,6,7,37,38,48
1/13/2011,08-13-16-11-31-40,8,13,16,11,31,40,8,11,13,16,31,40
1/16/2011,37-43-45-29-48-05,37,43,45,29,48,5,5,29,37,43,45,48
1/18/2011,33-38-32-17-01-09,33,38,32,17,1,9,1,9,17,32,33,38
1/20/2011,09-45-36-42-01-16,9,45,36,42,1,16,1,9,16,36,42,45
1/23/2011,20-34-25-32-37-06,20,34,25,32,37,6,6,20,25,32,34,37
1/25/2011,12-47-23-37-24-29,12,47,23,37,24,29,12,23,24,29,37,47
1/27/2011,43-13-35-46-22-24,43,13,35,46,22,24,13,22,24,35,43,46
1/30/2011,24-14-09-26-45-17,24,14,9,26,45,17,9,14,17,24,26,45
2/1/2011,31-44-46-23-37-07,31,44,46,23,37,7,7,23,31,37,44,46
2/3/2011,18-48-10-47-19-31,18,48,10,47,19,31,10,18,19,31,47,48
2/6/2011,10-14-48-37-47-23,10,14,48,37,47,23,10,14,23,37,47,48
2/8/2011,23-46-04-49-48-37,23,46,4,49,48,37,4,23,37,46,48,49
2/10/2011,44-06-09-01-40-24,44,6,9,1,40,24,1,6,9,24,40,44
2/13/2011,06-44-24-47-38-33,6,44,24,47,38,33,6,24,33,38,44,47
2/15/2011,21-36-27-29-43-45,21,36,27,29,43,45,21,27,29,36,43,45
2/17/2011,26-09-37-20-10-04,26,9,37,20,10,4,4,9,10,20,26,37
2/20/2011,24-23-16-33-36-14,24,23,16,33,36,14,14,16,23,24,33,36
2/22/2011,23-25-45-31-36-37,23,25,45,31,36,37,23,25,31,36,37,45
2/24/2011,24-46-49-28-47-42,24,46,49,28,47,42,24,28,42,46,47,49
2/27/2011,16-44-28-30-12-27,16,44,28,30,12,27,12,16,27,28,30,44
3/1/2011,19-27-25-05-47-37,19,27,25,5,47,37,5,19,25,27,37,47
3/3/2011,37-41-01-36-14-24,37,41,1,36,14,24,1,14,24,36,37,41
3/6/2011,19-41-17-29-36-21,19,41,17,29,36,21,17,19,21,29,36,41
3/8/2011,17-29-20-36-14-03,17,29,20,36,14,3,3,14,17,20,29,36
3/10/2011,36-05-23-49-28-20,36,5,23,49,28,20,5,20,23,28,36,49
3/13/2011,40-35-26-46-44-24,40,35,26,46,44,24,24,26,35,40,44,46
3/15/2011,42-01-12-07-44-19,42,1,12,7,44,19,1,7,12,19,42,44
3/17/2011,06-39-48-04-05-32,6,39,48,4,5,32,4,5,6,32,39,48
3/20/2011,43-26-25-28-33-47,43,26,25,28,33,47,25,26,28,33,43,47
3/22/2011,40-16-07-27-28-14,40,16,7,27,28,14,7,14,16,27,28,40
3/24/2011,40-08-20-37-10-17,40,8,20,37,10,17,8,10,17,20,37,40
3/27/2011,03-37-10-07-23-05,3,37,10,7,23,5,3,5,7,10,23,37
3/29/2011,02-23-13-11-09-33,2,23,13,11,9,33,2,9,11,13,23,33
3/31/2011,40-11-01-05-46-17,40,11,1,5,46,17,1,5,11,17,40,46
4/3/2011,31-22-09-26-06-08,31,22,9,26,6,8,6,8,9,22,26,31
4/5/2011,10-43-34-44-36-03,10,43,34,44,36,3,3,10,34,36,43,44
4/7/2011,17-06-24-09-03-16,17,6,24,9,3,16,3,6,9,16,17,24
4/10/2011,08-14-43-17-38-36,8,14,43,17,38,36,8,14,17,36,38,43
4/12/2011,14-35-10-04-38-47,14,35,10,4,38,47,4,10,14,35,38,47
4/14/2011,27-01-20-47-07-10,27,1,20,47,7,10,1,7,10,20,27,47
4/17/2011,25-21-18-40-02-26,25,21,18,40,2,26,2,18,21,25,26,40
4/19/2011,15-08-12-01-42-11,15,8,12,1,42,11,1,8,11,12,15,42
4/26/2011,48-40-36-45-03-16,48,40,36,45,3,16,3,16,36,40,45,48
4/28/2011,20-34-25-07-31-33,20,34,25,7,31,33,7,20,25,31,33,34
5/1/2011,08-09-45-43-23-18,8,9,45,43,23,18,8,9,18,23,43,45
5/3/2011,07-11-41-09-24-17,7,11,41,9,24,17,7,9,11,17,24,41
5/5/2011,41-07-33-23-48-17,41,7,33,23,48,17,7,17,23,33,41,48
5/8/2011,12-34-48-17-25-15,12,34,48,17,25,15,12,15,17,25,34,48
5/10/2011,18-26-22-01-13-46,18,26,22,1,13,46,1,13,18,22,26,46
5/12/2011,30-14-19-22-29-46,30,14,19,22,29,46,14,19,22,29,30,46
5/15/2011,16-42-04-33-03-35,16,42,4,33,3,35,3,4,16,33,35,42
5/17/2011,16-14-24-12-19-23,16,14,24,12,19,23,12,14,16,19,23,24
5/19/2011,25-01-18-20-44-37,25,1,18,20,44,37,1,18,20,25,37,44
5/22/2011,25-44-10-21-29-37,25,44,10,21,29,37,10,21,25,29,37,44
5/24/2011,35-14-21-38-15-19,35,14,21,38,15,19,14,15,19,21,35,38
5/26/2011,35-07-39-03-38-40,35,7,39,3,38,40,3,7,35,38,39,40
5/29/2011,33-17-13-34-26-25,33,17,13,34,26,25,13,17,25,26,33,34
5/31/2011,26-36-27-48-14-44,26,36,27,48,14,44,14,26,27,36,44,48
6/2/2011,10-34-30-21-13-07,10,34,30,21,13,7,7,10,13,21,30,34
6/5/2011,42-14-40-02-08-27,42,14,40,2,8,27,2,8,14,27,40,42
6/7/2011,30-21-47-42-08-40,30,21,47,42,8,40,8,21,30,40,42,47
6/9/2011,37-34-18-43-26-23,37,34,18,43,26,23,18,23,26,34,37,43
6/12/2011,07-03-24-28-16-01,7,3,24,28,16,1,1,3,7,16,24,28
6/14/2011,48-15-41-11-33-07,48,15,41,11,33,7,7,11,15,33,41,48
6/16/2011,20-47-45-24-05-21,20,47,45,24,5,21,5,20,21,24,45,47
6/19/2011,31-40-02-07-10-42,31,40,2,7,10,42,2,7,10,31,40,42
6/21/2011,37-07-09-45-31-17,37,7,9,45,31,17,7,9,17,31,37,45
6/23/2011,21-22-14-06-23-33,21,22,14,6,23,33,6,14,21,22,23,33
6/26/2011,32-11-23-45-42-21,32,11,23,45,42,21,11,21,23,32,42,45
6/28/2011,18-32-40-37-11-36,18,32,40,37,11,36,11,18,32,36,37,40
6/30/2011,09-26-30-48-02-39,9,26,30,48,2,39,2,9,26,30,39,48
7/3/2011,04-20-35-21-07-13,4,20,35,21,7,13,4,7,13,20,21,35
7/5/2011,42-03-47-09-23-24,42,3,47,9,23,24,3,9,23,24,42,47
7/7/2011,01-02-48-13-18-46,1,2,48,13,18,46,1,2,13,18,46,48
7/10/2011,25-09-03-16-41-37,25,9,3,16,41,37,3,9,16,25,37,41
7/12/2011,27-16-44-11-49-38,27,16,44,11,49,38,11,16,27,38,44,49
7/14/2011,41-21-44-20-19-36,41,21,44,20,19,36,19,20,21,36,41,44
7/17/2011,41-12-31-37-27-29,41,12,31,37,27,29,12,27,29,31,37,41
7/19/2011,47-45-09-34-33-48,47,45,9,34,33,48,9,33,34,45,47,48
7/21/2011,12-15-29-09-48-17,12,15,29,9,48,17,9,12,15,17,29,48
7/24/2011,08-13-07-37-48-17,8,13,7,37,48,17,7,8,13,17,37,48
7/26/2011,39-42-38-07-10-12,39,42,38,7,10,12,7,10,12,38,39,42
7/28/2011,35-40-36-45-26-19,35,40,36,45,26,19,19,26,35,36,40,45
7/31/2011,05-48-17-20-32-28,5,48,17,20,32,28,5,17,20,28,32,48
8/2/2011,49-16-41-01-28-10,49,16,41,1,28,10,1,10,16,28,41,49
8/4/2011,30-25-06-46-05-48,30,25,6,46,5,48,5,6,25,30,46,48
8/7/2011,34-04-11-10-08-38,34,4,11,10,8,38,4,8,10,11,34,38
8/9/2011,46-06-21-08-18-40,46,6,21,8,18,40,6,8,18,21,40,46
8/11/2011,33-36-01-07-48-10,33,36,1,7,48,10,1,7,10,33,36,48
8/14/2011,40-30-37-39-31-46,40,30,37,39,31,46,30,31,37,39,40,46
8/16/2011,22-14-05-19-46-02,22,14,5,19,46,2,2,5,14,19,22,46
8/18/2011,27-17-31-28-15-07,27,17,31,28,15,7,7,15,17,27,28,31
8/21/2011,03-21-43-06-49-07,3,21,43,6,49,7,3,6,7,21,43,49
8/23/2011,14-49-48-34-01-13,14,49,48,34,1,13,1,13,14,34,48,49
8/25/2011,15-41-39-42-27-38,15,41,39,42,27,38,15,27,38,39,41,42
8/28/2011,06-09-11-18-23-29,6,9,11,18,23,29,6,9,11,18,23,29
8/30/2011,16-06-13-12-43-37,16,6,13,12,43,37,6,12,13,16,37,43
9/1/2011,43-41-10-33-37-38,43,41,10,33,37,38,10,33,37,38,41,43
9/4/2011,47-22-04-36-19-24,47,22,4,36,19,24,4,19,22,24,36,47
9/6/2011,39-34-03-22-31-25,39,34,3,22,31,25,3,22,25,31,34,39
9/8/2011,48-22-41-20-44-18,48,22,41,20,44,18,18,20,22,41,44,48
9/11/2011,17-33-01-21-30-07,17,33,1,21,30,7,1,7,17,21,30,33
9/13/2011,26-46-28-36-49-08,26,46,28,36,49,8,8,26,28,36,46,49
9/15/2011,42-10-37-03-25-14,42,10,37,3,25,14,3,10,14,25,37,42
9/18/2011,20-42-24-34-13-21,20,42,24,34,13,21,13,20,21,24,34,42
9/20/2011,14-05-17-06-21-46,14,5,17,6,21,46,5,6,14,17,21,46
9/22/2011,35-37-29-07-14-21,35,37,29,7,14,21,7,14,21,29,35,37
9/25/2011,12-41-25-40-03-01,12,41,25,40,3,1,1,3,12,25,40,41
9/27/2011,08-31-03-32-18-05,8,31,3,32,18,5,3,5,8,18,31,32
9/29/2011,14-33-37-34-27-07,14,33,37,34,27,7,7,14,27,33,34,37
10/2/2011,40-37-39-09-49-27,40,37,39,9,49,27,9,27,37,39,40,49
10/4/2011,09-08-47-24-41-31,9,8,47,24,41,31,8,9,24,31,41,47
10/6/2011,16-39-02-34-06-38,16,39,2,34,6,38,2,6,16,34,38,39
10/9/2011,05-25-08-21-17-06,5,25,8,21,17,6,5,6,8,17,21,25
10/11/2011,43-15-45-17-39-48,43,15,45,17,39,48,15,17,39,43,45,48
10/13/2011,36-15-10-23-30-21,36,15,10,23,30,21,10,15,21,23,30,36
10/16/2011,17-49-32-29-02-24,17,49,32,29,2,24,2,17,24,29,32,49
10/18/2011,11-42-08-10-43-47,11,42,8,10,43,47,8,10,11,42,43,47
10/20/2011,05-19-11-49-13-08,5,19,11,49,13,8,5,8,11,13,19,49
10/23/2011,32-34-02-08-23-03,32,34,2,8,23,3,2,3,8,23,32,34
10/25/2011,02-24-44-06-42-33,2,24,44,6,42,33,2,6,24,33,42,44
10/27/2011,26-49-46-06-20-28,26,49,46,6,20,28,6,20,26,28,46,49
10/30/2011,30-37-38-25-32-27,30,37,38,25,32,27,25,27,30,32,37,38
11/1/2011,05-20-46-36-06-03,5,20,46,36,6,3,3,5,6,20,36,46
11/3/2011,03-21-27-35-01-26,3,21,27,35,1,26,1,3,21,26,27,35
11/6/2011,25-24-38-31-34-49,25,24,38,31,34,49,24,25,31,34,38,49
11/8/2011,49-47-25-21-12-19,49,47,25,21,12,19,12,19,21,25,47,49
11/10/2011,04-40-23-06-30-09,4,40,23,6,30,9,4,6,9,23,30,40
11/13/2011,16-23-45-44-43-24,16,23,45,44,43,24,16,23,24,43,44,45
11/15/2011,44-38-47-17-12-27,44,38,47,17,12,27,12,17,27,38,44,47
11/17/2011,49-36-03-48-45-05,49,36,3,48,45,5,3,5,36,45,48,49
11/20/2011,31-38-11-23-14-44,31,38,11,23,14,44,11,14,23,31,38,44
11/22/2011,45-36-37-25-10-30,45,36,37,25,10,30,10,25,30,36,37,45
11/24/2011,14-27-34-33-24-40,14,27,34,33,24,40,14,24,27,33,34,40
11/27/2011,03-21-36-39-08-25,3,21,36,39,8,25,3,8,21,25,36,39
11/29/2011,03-16-36-32-17-09,3,16,36,32,17,9,3,9,16,17,32,36
12/1/2011,48-25-18-02-29-03,48,25,18,2,29,3,2,3,18,25,29,48
12/4/2011,07-17-18-39-40-06,7,17,18,39,40,6,6,7,17,18,39,40
12/6/2011,40-16-25-24-29-26,40,16,25,24,29,26,16,24,25,26,29,40
12/8/2011,10-28-23-46-31-30,10,28,23,46,31,30,10,23,28,30,31,46
12/11/2011,48-18-42-08-21-34,48,18,42,8,21,34,8,18,21,34,42,48
12/13/2011,40-26-15-11-41-25,40,26,15,11,41,25,11,15,25,26,40,41
12/15/2011,25-30-07-35-29-10,25,30,7,35,29,10,7,10,25,29,30,35
12/18/2011,17-02-45-04-09-28,17,2,45,4,9,28,2,4,9,17,28,45
12/20/2011,26-03-13-30-29-05,26,3,13,30,29,5,3,5,13,26,29,30
12/22/2011,25-44-20-06-03-05,25,44,20,6,3,5,3,5,6,20,25,44
12/27/2011,26-16-22-04-09-48,26,16,22,4,9,48,4,9,16,22,26,48
12/29/2011,16-07-38-29-48-21,16,7,38,29,48,21,7,16,21,29,38,48
1/3/2012,42-28-34-46-04-14,42,28,34,46,4,14,4,14,28,34,42,46
1/5/2012,25-21-05-15-42-12,25,21,5,15,42,12,5,12,15,21,25,42
1/8/2012,45-49-12-34-04-14,45,49,12,34,4,14,4,12,14,34,45,49
1/10/2012,15-14-16-21-26-45,15,14,16,21,26,45,14,15,16,21,26,45
1/12/2012,01-26-23-30-28-22,1,26,23,30,28,22,1,22,23,26,28,30
1/15/2012,43-38-25-21-10-09,43,38,25,21,10,9,9,10,21,25,38,43
1/17/2012,16-32-04-17-10-36,16,32,4,17,10,36,4,10,16,17,32,36
1/19/2012,39-49-29-11-24-26,39,49,29,11,24,26,11,24,26,29,39,49
1/22/2012,32-23-36-21-28-17,32,23,36,21,28,17,17,21,23,28,32,36
1/24/2012,27-34-29-23-25-04,27,34,29,23,25,4,4,23,25,27,29,34
1/26/2012,27-21-22-39-02-23,27,21,22,39,2,23,2,21,22,23,27,39
1/29/2012,25-29-13-05-20-28,25,29,13,5,20,28,5,13,20,25,28,29
1/31/2012,10-30-04-21-44-27,10,30,4,21,44,27,4,10,21,27,30,44
2/2/2012,40-25-33-17-38-49,40,25,33,17,38,49,17,25,33,38,40,49
2/5/2012,25-24-08-02-11-16,25,24,8,2,11,16,2,8,11,16,24,25
2/7/2012,02-28-44-03-26-27,2,28,44,3,26,27,2,3,26,27,28,44
2/9/2012,28-25-12-07-03-14,28,25,12,7,3,14,3,7,12,14,25,28
2/12/2012,44-46-27-07-19-23,44,46,27,7,19,23,7,19,23,27,44,46
2/14/2012,29-21-11-30-25-08,29,21,11,30,25,8,8,11,21,25,29,30
2/16/2012,47-01-49-05-40-45,47,1,49,5,40,45,1,5,40,45,47,49
2/19/2012,06-04-18-48-34-37,6,4,18,48,34,37,4,6,18,34,37,48
2/21/2012,32-19-17-25-43-18,32,19,17,25,43,18,17,18,19,25,32,43
2/23/2012,10-09-26-11-12-16,10,9,26,11,12,16,9,10,11,12,16,26
2/26/2012,36-27-46-30-14-03,36,27,46,30,14,3,3,14,27,30,36,46
2/28/2012,19-02-04-38-28-23,19,2,4,38,28,23,2,4,19,23,28,38
3/1/2012,11-09-12-17-18-32,11,9,12,17,18,32,9,11,12,17,18,32
3/4/2012,28-26-27-11-34-17,28,26,27,11,34,17,11,17,26,27,28,34
3/6/2012,47-07-03-33-39-34,47,7,3,33,39,34,3,7,33,34,39,47
3/8/2012,34-16-30-49-45-09,34,16,30,49,45,9,9,16,30,34,45,49
3/11/2012,46-10-48-33-36-34,46,10,48,33,36,34,10,33,34,36,46,48
3/13/2012,29-02-22-33-04-47,29,2,22,33,4,47,2,4,22,29,33,47
3/15/2012,44-20-22-16-30-02,44,20,22,16,30,2,2,16,20,22,30,44
3/18/2012,37-39-40-33-27-12,37,39,40,33,27,12,12,27,33,37,39,40
3/20/2012,13-43-33-10-17-04,13,43,33,10,17,4,4,10,13,17,33,43
3/22/2012,44-09-18-33-22-13,44,9,18,33,22,13,9,13,18,22,33,44
3/25/2012,23-46-35-18-45-40,23,46,35,18,45,40,18,23,35,40,45,46
3/27/2012,32-48-28-13-21-42,32,48,28,13,21,42,13,21,28,32,42,48
3/29/2012,08-26-44-11-17-32,8,26,44,11,17,32,8,11,17,26,32,44
4/1/2012,10-02-42-16-15-12,10,2,42,16,15,12,2,10,12,15,16,42
4/3/2012,23-01-16-40-35-32,23,1,16,40,35,32,1,16,23,32,35,40
4/10/2012,36-19-09-03-43-06,36,19,9,3,43,6,3,6,9,19,36,43
4/12/2012,21-13-26-05-23-37,21,13,26,5,23,37,5,13,21,23,26,37
4/15/2012,47-12-04-32-02-21,47,12,4,32,2,21,2,4,12,21,32,47
4/17/2012,23-34-38-10-44-46,23,34,38,10,44,46,10,23,34,38,44,46
4/19/2012,21-26-35-28-44-12,21,26,35,28,44,12,12,21,26,28,35,44
4/22/2012,24-40-33-29-38-27,24,40,33,29,38,27,24,27,29,33,38,40
4/24/2012,47-36-44-28-27-18,47,36,44,28,27,18,18,27,28,36,44,47
4/26/2012,22-49-15-20-30-44,22,49,15,20,30,44,15,20,22,30,44,49
4/29/2012,39-05-31-38-18-07,39,5,31,38,18,7,5,7,18,31,38,39
5/1/2012,24-12-28-04-42-19,24,12,28,4,42,19,4,12,19,24,28,42
5/3/2012,31-04-38-08-20-19,31,4,38,8,20,19,4,8,19,20,31,38
5/6/2012,09-26-32-08-34-14,9,26,32,8,34,14,8,9,14,26,32,34
5/8/2012,20-35-03-43-26-23,20,35,3,43,26,23,3,20,23,26,35,43
5/10/2012,06-10-44-42-25-46,6,10,44,42,25,46,6,10,25,42,44,46
5/13/2012,20-37-17-14-18-24,20,37,17,14,18,24,14,17,18,20,24,37
5/15/2012,17-24-47-21-42-39,17,24,47,21,42,39,17,21,24,39,42,47
5/17/2012,49-09-12-05-33-27,49,9,12,5,33,27,5,9,12,27,33,49
5/20/2012,09-47-12-30-06-01,9,47,12,30,6,1,1,6,9,12,30,47
5/22/2012,32-35-06-20-07-19,32,35,6,20,7,19,6,7,19,20,32,35
5/24/2012,09-35-25-20-10-08,9,35,25,20,10,8,8,9,10,20,25,35
5/27/2012,34-29-19-43-41-10,34,29,19,43,41,10,10,19,29,34,41,43
5/29/2012,29-49-45-16-41-48,29,49,45,16,41,48,16,29,41,45,48,49
5/31/2012,19-24-01-03-40-39,19,24,1,3,40,39,1,3,19,24,39,40
6/3/2012,22-46-06-23-36-25,22,46,6,23,36,25,6,22,23,25,36,46
6/5/2012,10-30-42-12-48-34,10,30,42,12,48,34,10,12,30,34,42,48
6/7/2012,06-49-32-03-48-14,6,49,32,3,48,14,3,6,14,32,48,49
6/10/2012,30-41-48-03-11-23,30,41,48,3,11,23,3,11,23,30,41,48
6/12/2012,01-46-29-41-17-06,1,46,29,41,17,6,1,6,17,29,41,46
6/14/2012,44-06-22-33-36-30,44,6,22,33,36,30,6,22,30,33,36,44
6/17/2012,13-10-18-46-12-15,13,10,18,46,12,15,10,12,13,15,18,46
6/19/2012,08-05-20-49-06-07,8,5,20,49,6,7,5,6,7,8,20,49
6/21/2012,22-20-10-03-13-45,22,20,10,3,13,45,3,10,13,20,22,45
6/24/2012,47-11-08-22-39-29,47,11,8,22,39,29,8,11,22,29,39,47
6/26/2012,05-14-37-12-13-27,5,14,37,12,13,27,5,12,13,14,27,37
6/28/2012,13-12-38-46-11-29,13,12,38,46,11,29,11,12,13,29,38,46
7/1/2012,07-21-15-01-25-40,7,21,15,1,25,40,1,7,15,21,25,40
7/3/2012,38-12-03-29-30-27,38,12,3,29,30,27,3,12,27,29,30,38
7/5/2012,31-01-05-04-09-13,31,1,5,4,9,13,1,4,5,9,13,31
7/8/2012,32-25-17-11-13-28,32,25,17,11,13,28,11,13,17,25,28,32
7/10/2012,28-33-38-03-35-08,28,33,38,3,35,8,3,8,28,33,35,38
7/12/2012,45-49-30-33-20-44,45,49,30,33,20,44,20,30,33,44,45,49
7/15/2012,42-15-22-09-17-13,42,15,22,9,17,13,9,13,15,17,22,42
7/17/2012,38-36-33-35-06-43,38,36,33,35,6,43,6,33,35,36,38,43
7/19/2012,48-07-35-11-22-13,48,7,35,11,22,13,7,11,13,22,35,48
7/22/2012,21-41-20-22-04-44,21,41,20,22,4,44,4,20,21,22,41,44
7/24/2012,01-40-19-18-03-12,1,40,19,18,3,12,1,3,12,18,19,40
7/26/2012,32-11-06-21-42-46,32,11,6,21,42,46,6,11,21,32,42,46
