date,results,slot 1,slot 2,slot 3,slot 4,slot 5,slot 6,sorted1,sorted2,sorted3,sorted4,sorted5,sorted6
11/29/2019,19-36-26-21-27-08,19,36,26,21,27,8,8,19,21,26,27,36
12/1/2019,55-44-05-16-15-54,55,44,5,16,15,54,5,15,16,44,54,55
12/3/2019,39-46-55-02-52-44,39,46,55,2,52,44,2,39,44,46,52,55
12/6/2019,11-41-55-58-10-17,11,41,55,58,10,17,10,11,17,41,55,58
12/8/2019,45-36-19-55-03-32,45,36,19,55,3,32,3,19,32,36,45,55
12/10/2019,34-30-35-09-18-21,34,30,35,9,18,21,9,18,21,30,34,35
12/13/2019,08-37-22-01-31-55,8,37,22,1,31,55,1,8,22,31,37,55
12/15/2019,01-45-44-46-10-05,1,45,44,46,10,5,1,5,10,44,45,46
12/17/2019,54-49-35-40-37-05,54,49,35,40,37,5,5,35,37,40,49,54
12/20/2019,41-09-15-19-58-44,41,9,15,19,58,44,9,15,19,41,44,58
12/22/2019,55-25-17-57-11-50,55,25,17,57,11,50,11,17,25,50,55,57
12/24/2019,36-37-51-14-04-15,36,37,51,14,4,15,4,14,15,36,37,51
12/27/2019,08-56-18-37-58-23,8,56,18,37,58,23,8,18,23,37,56,58
12/29/2019,27-28-40-45-43-14,27,28,40,45,43,14,14,27,28,40,43,45
12/31/2019,28-21-14-52-46-29,28,21,14,52,46,29,14,21,28,29,46,52
1/3/2020,50-18-51-38-57-30,50,18,51,38,57,30,18,30,38,50,51,57
1/5/2020,24-19-40-53-09-07,24,19,40,53,9,7,7,9,19,24,40,53
1/7/2020,54-46-02-41-47-03,54,46,2,41,47,3,2,3,41,46,47,54
1/10/2020,22-16-32-20-51-09,22,16,32,20,51,9,9,16,20,22,32,51
1/12/2020,43-35-38-13-23-22,43,35,38,13,23,22,13,22,23,35,38,43
1/14/2020,09-04-21-34-15-37,9,4,21,34,15,37,4,9,15,21,34,37
1/17/2020,14-11-21-09-16-17,14,11,21,9,16,17,9,11,14,16,17,21
1/19/2020,10-01-39-05-28-15,10,1,39,5,28,15,1,5,10,15,28,39
1/21/2020,27-50-42-52-15-34,27,50,42,52,15,34,15,27,34,42,50,52
1/24/2020,38-34-30-06-44-21,38,34,30,6,44,21,6,21,30,34,38,44
1/26/2020,01-03-29-41-24-48,1,3,29,41,24,48,1,3,24,29,41,48
1/28/2020,26-51-36-37-41-57,26,51,36,37,41,57,26,36,37,41,51,57
1/31/2020,55-18-01-16-52-03,55,18,1,16,52,3,1,3,16,18,52,55
2/2/2020,02-41-09-06-55-24,2,41,9,6,55,24,2,6,9,24,41,55
2/4/2020,22-49-42-20-40-05,22,49,42,20,40,5,5,20,22,40,42,49
2/7/2020,22-16-29-26-19-39,22,16,29,26,19,39,16,19,22,26,29,39
2/9/2020,14-07-43-54-42-31,14,7,43,54,42,31,7,14,31,42,43,54
2/11/2020,38-34-23-50-58-33,38,34,23,50,58,33,23,33,34,38,50,58
2/14/2020,41-55-14-46-04-10,41,55,14,46,4,10,4,10,14,41,46,55
2/16/2020,55-17-33-38-45-30,55,17,33,38,45,30,17,30,33,38,45,55
2/18/2020,47-23-31-56-42-01,47,23,31,56,42,1,1,23,31,42,47,56
2/21/2020,41-43-14-35-52-50,41,43,14,35,52,50,14,35,41,43,50,52
2/23/2020,17-54-22-11-45-26,17,54,22,11,45,26,11,17,22,26,45,54
2/25/2020,46-14-25-29-57-45,46,14,25,29,57,45,14,25,29,45,46,57
2/28/2020,46-56-55-52-14-37,46,56,55,52,14,37,14,37,46,52,55,56
3/1/2020,40-14-41-20-52-36,40,14,41,20,52,36,14,20,36,40,41,52
3/3/2020,47-11-32-45-34-29,47,11,32,45,34,29,11,29,32,34,45,47
3/6/2020,26-53-10-24-49-12,26,53,10,24,49,12,10,12,24,26,49,53
3/8/2020,09-38-17-54-16-53,9,38,17,54,16,53,9,16,17,38,53,54
3/10/2020,57-30-07-29-40-13,57,30,7,29,40,13,7,13,29,30,40,57
3/13/2020,45-08-49-04-07-13,45,8,49,4,7,13,4,7,8,13,45,49
3/15/2020,52-12-43-08-25-26,52,12,43,8,25,26,8,12,25,26,43,52
3/17/2020,43-15-21-17-27-54,43,15,21,17,27,54,15,17,21,27,43,54
3/20/2020,36-30-01-33-28-21,36,30,1,33,28,21,1,21,28,30,33,36
3/22/2020,44-35-09-56-19-32,44,35,9,56,19,32,9,19,32,35,44,56
3/24/2020,23-55-15-10-27-43,23,55,15,10,27,43,10,15,23,27,43,55
3/27/2020,39-51-15-06-48-41,39,51,15,6,48,41,6,15,39,41,48,51
3/29/2020,49-38-57-29-19-23,49,38,57,29,19,23,19,23,29,38,49,57
8/7/2020,50-41-56-01-08-13,50,41,56,1,8,13,1,8,13,41,50,56
8/9/2020,13-10-55-48-12-06,13,10,55,48,12,6,6,10,12,13,48,55
8/11/2020,06-02-49-40-33-23,6,2,49,40,33,23,2,6,23,33,40,49
8/14/2020,01-02-56-08-17-40,1,2,56,8,17,40,1,2,8,17,40,56
8/16/2020,22-51-32-18-33-26,22,51,32,18,33,26,18,22,26,32,33,51
8/18/2020,08-41-50-18-34-09,8,41,50,18,34,9,8,9,18,34,41,50
8/21/2020,28-39-02-24-17-16,28,39,2,24,17,16,2,16,17,24,28,39
8/23/2020,15-40-07-03-13-09,15,40,7,3,13,9,3,7,9,13,15,40
8/25/2020,02-51-20-16-19-56,2,51,20,16,19,56,2,16,19,20,51,56
8/28/2020,14-10-05-13-56-53,14,10,5,13,56,53,5,10,13,14,53,56
8/30/2020,02-01-26-14-28-46,2,1,26,14,28,46,1,2,14,26,28,46
9/1/2020,49-38-23-12-20-56,49,38,23,12,20,56,12,20,23,38,49,56
9/4/2020,26-46-04-48-08-44,26,46,4,48,8,44,4,8,26,44,46,48
9/6/2020,18-19-28-09-01-11,18,19,28,9,1,11,1,9,11,18,19,28
9/8/2020,25-11-51-46-42-45,25,11,51,46,42,45,11,25,42,45,46,51
9/11/2020,20-36-38-42-58-47,20,36,38,42,58,47,20,36,38,42,47,58
9/13/2020,18-03-25-37-27-52,18,3,25,37,27,52,3,18,25,27,37,52
9/15/2020,21-02-10-38-14-19,21,2,10,38,14,19,2,10,14,19,21,38
9/18/2020,50-29-56-57-03-47,50,29,56,57,3,47,3,29,47,50,56,57
9/20/2020,36-51-47-24-53-15,36,51,47,24,53,15,15,24,36,47,51,53
9/22/2020,22-28-55-09-57-32,22,28,55,9,57,32,9,22,28,32,55,57
9/25/2020,40-24-36-14-10-16,40,24,36,14,10,16,10,14,16,24,36,40
9/27/2020,52-45-54-41-18-35,52,45,54,41,18,35,18,35,41,45,52,54
9/29/2020,39-32-41-50-13-08,39,32,41,50,13,8,8,13,32,39,41,50
10/2/2020,01-49-34-19-06-27,1,49,34,19,6,27,1,6,19,27,34,49
10/4/2020,51-46-14-07-38-16,51,46,14,7,38,16,7,14,16,38,46,51
10/6/2020,20-04-18-29-14-44,20,4,18,29,14,44,4,14,18,20,29,44
10/9/2020,42-03-31-01-22-51,42,3,31,1,22,51,1,3,22,31,42,51
10/11/2020,54-11-38-19-32-21,54,11,38,19,32,21,11,19,21,32,38,54
10/13/2020,38-55-45-49-20-26,38,55,45,49,20,26,20,26,38,45,49,55
10/16/2020,36-07-03-40-58-38,36,7,3,40,58,38,3,7,36,38,40,58
10/18/2020,33-13-39-10-01-05,33,13,39,10,1,5,1,5,10,13,33,39
10/20/2020,07-33-34-51-04-16,7,33,34,51,4,16,4,7,16,33,34,51
10/23/2020,37-49-19-51-04-54,37,49,19,51,4,54,4,19,37,49,51,54
10/25/2020,01-14-47-30-57-39,1,14,47,30,57,39,1,14,30,39,47,57
10/27/2020,52-55-56-20-57-45,52,55,56,20,57,45,20,45,52,55,56,57
10/30/2020,01-02-38-24-11-06,1,2,38,24,11,6,1,2,6,11,24,38
11/1/2020,09-43-17-25-19-47,9,43,17,25,19,47,9,17,19,25,43,47
11/3/2020,42-17-53-05-55-43,42,17,53,5,55,43,5,17,42,43,53,55
11/6/2020,48-21-44-04-41-16,48,21,44,4,41,16,4,16,21,41,44,48
11/8/2020,36-33-05-34-35-42,36,33,5,34,35,42,5,33,34,35,36,42
11/10/2020,13-27-41-04-37-40,13,27,41,4,37,40,4,13,27,37,40,41
11/13/2020,02-27-34-15-38-52,2,27,34,15,38,52,2,15,27,34,38,52
11/15/2020,39-05-08-26-50-10,39,5,8,26,50,10,5,8,10,26,39,50
11/17/2020,04-30-22-06-17-40,4,30,22,6,17,40,4,6,17,22,30,40
11/20/2020,11-32-09-55-01-41,11,32,9,55,1,41,1,9,11,32,41,55
11/22/2020,53-12-38-55-07-02,53,12,38,55,7,2,2,7,12,38,53,55
11/24/2020,25-07-47-34-05-40,25,7,47,34,5,40,5,7,25,34,40,47
11/27/2020,30-35-52-12-23-47,30,35,52,12,23,47,12,23,30,35,47,52
11/29/2020,50-57-17-41-11-42,50,57,17,41,11,42,11,17,41,42,50,57
12/1/2020,49-52-40-48-43-54,49,52,40,48,43,54,40,43,48,49,52,54
12/4/2020,02-29-35-43-26-18,2,29,35,43,26,18,2,18,26,29,35,43
12/6/2020,19-09-52-55-31-54,19,9,52,55,31,54,9,19,31,52,54,55
12/8/2020,20-26-22-49-51-07,20,26,22,49,51,7,7,20,22,26,49,51
12/11/2020,18-13-16-01-17-31,18,13,16,1,17,31,1,13,16,17,18,31
12/13/2020,55-15-03-35-07-24,55,15,3,35,7,24,3,7,15,24,35,55
12/15/2020,33-47-55-32-03-57,33,47,55,32,3,57,3,32,33,47,55,57
12/18/2020,08-49-52-42-31-55,8,49,52,42,31,55,8,31,42,49,52,55
12/20/2020,34-38-46-22-48-52,34,38,46,22,48,52,22,34,38,46,48,52
12/22/2020,09-45-51-15-42-36,9,45,51,15,42,36,9,15,36,42,45,51
12/27/2020,21-57-33-32-39-49,21,57,33,32,39,49,21,32,33,39,49,57
12/29/2020,19-38-48-30-06-46,19,38,48,30,6,46,6,19,30,38,46,48
1/3/2021,29-06-19-38-27-58,29,6,19,38,27,58,6,19,27,29,38,58
1/5/2021,28-01-05-30-15-32,28,1,5,30,15,32,1,5,15,28,30,32
1/8/2021,52-26-50-44-06-45,52,26,50,44,6,45,6,26,44,45,50,52
1/10/2021,22-30-28-39-05-19,22,30,28,39,5,19,5,19,22,28,30,39
1/12/2021,38-54-47-48-42-25,38,54,47,48,42,25,25,38,42,47,48,54
1/15/2021,07-53-54-09-50-29,7,53,54,9,50,29,7,9,29,50,53,54
1/17/2021,39-29-17-05-37-01,39,29,17,5,37,1,1,5,17,29,37,39
1/19/2021,20-46-48-44-10-50,20,46,48,44,10,50,10,20,44,46,48,50
1/22/2021,19-07-56-24-28-43,19,7,56,24,28,43,7,19,24,28,43,56
1/24/2021,57-21-47-33-27-05,57,21,47,33,27,5,5,21,27,33,47,57
1/26/2021,02-42-11-29-56-21,2,42,11,29,56,21,2,11,21,29,42,56
1/29/2021,34-10-26-04-42-21,34,10,26,4,42,21,4,10,21,26,34,42
1/31/2021,11-05-19-49-17-35,11,5,19,49,17,35,5,11,17,19,35,49
2/2/2021,37-29-33-51-42-13,37,29,33,51,42,13,13,29,33,37,42,51
2/5/2021,26-01-44-40-03-36,26,1,44,40,3,36,1,3,26,36,40,44
2/7/2021,11-12-01-56-48-38,11,12,1,56,48,38,1,11,12,38,48,56
2/9/2021,43-09-21-18-20-31,43,9,21,18,20,31,9,18,20,21,31,43
2/12/2021,24-09-32-41-29-22,24,9,32,41,29,22,9,22,24,29,32,41
2/14/2021,53-51-46-31-26-07,53,51,46,31,26,7,7,26,31,46,51,53
2/16/2021,04-35-07-26-23-14,4,35,7,26,23,14,4,7,14,23,26,35
2/19/2021,52-02-16-07-51-44,52,2,16,7,51,44,2,7,16,44,51,52
2/21/2021,47-21-38-01-28-03,47,21,38,1,28,3,1,3,21,28,38,47
2/23/2021,54-13-51-29-30-31,54,13,51,29,30,31,13,29,30,31,51,54
2/26/2021,49-31-45-40-53-08,49,31,45,40,53,8,8,31,40,45,49,53
2/28/2021,57-44-15-27-38-06,57,44,15,27,38,6,6,15,27,38,44,57
3/2/2021,57-04-14-49-31-41,57,4,14,49,31,41,4,14,31,41,49,57
3/5/2021,56-26-12-03-45-32,56,26,12,3,45,32,3,12,26,32,45,56
3/7/2021,49-04-38-40-13-19,49,4,38,40,13,19,4,13,19,38,40,49
3/9/2021,19-44-29-30-05-46,19,44,29,30,5,46,5,19,29,30,44,46
3/12/2021,49-02-06-43-54-25,49,2,6,43,54,25,2,6,25,43,49,54
3/14/2021,37-31-06-26-42-08,37,31,6,26,42,8,6,8,26,31,37,42
3/16/2021,06-14-55-52-16-12,6,14,55,52,16,12,6,12,14,16,52,55
3/19/2021,45-52-16-30-48-12,45,52,16,30,48,12,12,16,30,45,48,52
3/21/2021,26-23-48-42-14-02,26,23,48,42,14,2,2,14,23,26,42,48
3/23/2021,16-27-08-05-12-23,16,27,8,5,12,23,5,8,12,16,23,27
3/26/2021,01-05-42-52-07-17,1,5,42,52,7,17,1,5,7,17,42,52
3/28/2021,24-28-32-13-09-06,24,28,32,13,9,6,6,9,13,24,28,32
3/30/2021,37-18-48-47-58-45,37,18,48,47,58,45,18,37,45,47,48,58
4/6/2021,53-09-15-28-04-23,53,9,15,28,4,23,4,9,15,23,28,53
4/9/2021,32-36-29-43-26-52,32,36,29,43,26,52,26,29,32,36,43,52
4/11/2021,10-07-49-22-15-06,10,7,49,22,15,6,6,7,10,15,22,49
4/13/2021,19-58-42-06-57-02,19,58,42,6,57,2,2,6,19,42,57,58
4/16/2021,10-55-45-57-02-35,10,55,45,57,2,35,2,10,35,45,55,57
4/18/2021,14-19-40-32-09-15,14,19,40,32,9,15,9,14,15,19,32,40
4/20/2021,45-54-13-06-51-35,45,54,13,6,51,35,6,13,35,45,51,54
4/23/2021,12-13-31-53-10-24,12,13,31,53,10,24,10,12,13,24,31,53
4/25/2021,24-20-50-43-49-35,24,20,50,43,49,35,20,24,35,43,49,50
4/27/2021,37-25-17-02-42-50,37,25,17,2,42,50,2,17,25,37,42,50
4/30/2021,06-31-52-42-22-48,6,31,52,42,22,48,6,22,31,42,48,52
5/2/2021,43-47-25-53-35-10,43,47,25,53,35,10,10,25,35,43,47,53
5/4/2021,14-56-06-33-32-44,14,56,6,33,32,44,6,14,32,33,44,56
5/7/2021,44-28-55-31-35-49,44,28,55,31,35,49,28,31,35,44,49,55
5/9/2021,29-42-49-17-11-18,29,42,49,17,11,18,11,17,18,29,42,49
5/11/2021,40-20-31-38-26-01,40,20,31,38,26,1,1,20,26,31,38,40
5/14/2021,28-20-52-21-04-55,28,20,52,21,4,55,4,20,21,28,52,55
5/16/2021,40-21-28-57-25-43,40,21,28,57,25,43,21,25,28,40,43,57
5/18/2021,18-33-26-36-46-01,18,33,26,36,46,1,1,18,26,33,36,46
5/21/2021,10-54-17-52-06-08,10,54,17,52,6,8,6,8,10,17,52,54
5/23/2021,05-34-13-43-37-25,5,34,13,43,37,25,5,13,25,34,37,43
5/25/2021,42-17-44-34-48-30,42,17,44,34,48,30,17,30,34,42,44,48
5/28/2021,40-36-41-10-48-35,40,36,41,10,48,35,10,35,36,40,41,48
5/30/2021,19-22-28-27-03-45,19,22,28,27,3,45,3,19,22,27,28,45
6/1/2021,18-52-39-03-40-22,18,52,39,3,40,22,3,18,22,39,40,52
6/4/2021,25-05-48-15-08-34,25,5,48,15,8,34,5,8,15,25,34,48
6/6/2021,01-50-17-10-07-47,1,50,17,10,7,47,1,7,10,17,47,50
6/8/2021,12-27-25-49-30-41,12,27,25,49,30,41,12,25,27,30,41,49
6/11/2021,56-52-32-37-10-03,56,52,32,37,10,3,3,10,32,37,52,56
6/13/2021,46-42-21-12-16-09,46,42,21,12,16,9,9,12,16,21,42,46
6/15/2021,03-37-29-53-22-09,3,37,29,53,22,9,3,9,22,29,37,53
6/18/2021,37-16-10-13-06-36,37,16,10,13,6,36,6,10,13,16,36,37
6/20/2021,01-47-26-41-02-53,1,47,26,41,2,53,1,2,26,41,47,53
6/22/2021,05-38-09-20-24-17,5,38,9,20,24,17,5,9,17,20,24,38
6/25/2021,10-28-17-01-50-48,10,28,17,1,50,48,1,10,17,28,48,50
6/27/2021,35-27-29-25-30-04,35,27,29,25,30,4,4,25,27,29,30,35
6/29/2021,47-55-51-23-41-04,47,55,51,23,41,4,4,23,41,47,51,55
7/2/2021,25-38-03-31-14-34,25,38,3,31,14,34,3,14,25,31,34,38
7/4/2021,55-35-21-26-31-11,55,35,21,26,31,11,11,21,26,31,35,55
7/6/2021,42-12-10-19-40-26,42,12,10,19,40,26,10,12,19,26,40,42
7/9/2021,12-39-23-24-36-35,12,39,23,24,36,35,12,23,24,35,36,39
7/11/2021,53-43-16-42-58-46,53,43,16,42,58,46,16,42,43,46,53,58
7/13/2021,42-58-24-54-55-29,42,58,24,54,55,29,24,29,42,54,55,58
7/16/2021,58-01-22-10-21-37,58,1,22,10,21,37,1,10,21,22,37,58
7/18/2021,39-17-51-25-14-50,39,17,51,25,14,50,14,17,25,39,50,51
7/20/2021,58-33-04-05-13-14,58,33,4,5,13,14,4,5,13,14,33,58
7/23/2021,05-20-29-55-09-49,5,20,29,55,9,49,5,9,20,29,49,55
7/25/2021,15-01-48-33-12-19,15,1,48,33,12,19,1,12,15,19,33,48
7/27/2021,53-10-12-30-11-05,53,10,12,30,11,5,5,10,11,12,30,53
7/30/2021,26-11-32-37-46-24,26,11,32,37,46,24,11,24,26,32,37,46
8/1/2021,07-17-28-05-38-26,7,17,28,5,38,26,5,7,17,26,28,38
8/3/2021,54-03-40-36-53-34,54,3,40,36,53,34,3,34,36,40,53,54
8/6/2021,53-16-24-39-43-42,53,16,24,39,43,42,16,24,39,42,43,53
8/8/2021,45-47-13-55-05-39,45,47,13,55,5,39,5,13,39,45,47,55
8/10/2021,25-27-34-11-49-45,25,27,34,11,49,45,11,25,27,34,45,49
8/13/2021,04-48-33-54-51-49,4,48,33,54,51,49,4,33,48,49,51,54
8/15/2021,03-01-47-56-06-07,3,1,47,56,6,7,1,3,6,7,47,56
8/17/2021,09-12-35-04-22-32,9,12,35,4,22,32,4,9,12,22,32,35
8/20/2021,29-10-06-08-35-46,29,10,6,8,35,46,6,8,10,29,35,46
8/22/2021,17-08-52-28-42-15,17,8,52,28,42,15,8,15,17,28,42,52
8/24/2021,39-55-31-58-22-51,39,55,31,58,22,51,22,31,39,51,55,58
8/27/2021,19-53-49-47-48-56,19,53,49,47,48,56,19,47,48,49,53,56
8/29/2021,48-32-41-36-09-18,48,32,41,36,9,18,9,18,32,36,41,48
8/31/2021,03-47-34-43-29-07,3,47,34,43,29,7,3,7,29,34,43,47
9/3/2021,58-55-23-22-57-44,58,55,23,22,57,44,22,23,44,55,57,58
9/5/2021,35-47-15-34-23-58,35,47,15,34,23,58,15,23,34,35,47,58
9/7/2021,54-37-56-18-43-45,54,37,56,18,43,45,18,37,43,45,54,56
9/12/2021,31-28-15-02-50-43,31,28,15,2,50,43,2,15,28,31,43,50
9/10/2021,42-34-46-35-05-23,42,34,46,35,5,23,5,23,34,35,42,46
9/14/2021,54-01-44-13-51-25,54,1,44,13,51,25,1,13,25,44,51,54
9/17/2021,51-34-08-43-09-32,51,34,8,43,9,32,8,9,32,34,43,51
9/19/2021,32-21-05-34-27-10,32,21,5,34,27,10,5,10,21,27,32,34
9/21/2021,35-49-57-23-24-48,35,49,57,23,24,48,23,24,35,48,49,57
9/24/2021,04-12-14-44-55-06,4,12,14,44,55,6,4,6,12,14,44,55
9/26/2021,16-03-23-19-55-36,16,3,23,19,55,36,3,16,19,23,36,55
9/28/2021,21-58-34-04-33-01,21,58,34,4,33,1,1,4,21,33,34,58
10/1/2021,18-49-23-22-19-47,18,49,23,22,19,47,18,19,22,23,47,49
10/3/2021,06-17-31-08-13-05,6,17,31,8,13,5,5,6,8,13,17,31
10/5/2021,45-41-02-42-48-03,45,41,2,42,48,3,2,3,41,42,45,48
10/8/2021,49-20-32-15-22-01,49,20,32,15,22,1,1,15,20,22,32,49
10/10/2021,19-03-40-57-54-56,19,3,40,57,54,56,3,19,40,54,56,57
10/12/2021,03-30-45-19-16-32,3,30,45,19,16,32,3,16,19,30,32,45
10/15/2021,37-03-35-02-42-44,37,3,35,2,42,44,2,3,35,37,42,44
10/17/2021,02-13-04-37-18-48,2,13,4,37,18,48,2,4,13,18,37,48
10/19/2021,16-32-50-22-28-35,16,32,50,22,28,35,16,22,28,32,35,50
10/22/2021,37-54-14-51-48-05,37,54,14,51,48,5,5,14,37,48,51,54
10/24/2021,56-07-35-25-52-29,56,7,35,25,52,29,7,25,29,35,52,56
10/26/2021,50-12-03-26-28-21,50,12,3,26,28,21,3,12,21,26,28,50
10/29/2021,28-43-31-08-15-06,28,43,31,8,15,6,6,8,15,28,31,43
10/29/2021,28-43-31-08-15-06,28,43,31,8,15,6,6,8,15,28,31,43
10/31/2021,16-50-51-46-02-54,16,50,51,46,2,54,2,16,46,50,51,54
11/2/2021,06-14-28-27-02-18,6,14,28,27,2,18,2,6,14,18,27,28
11/5/2021,22-43-19-12-13-02,22,43,19,12,13,2,2,12,13,19,22,43
11/7/2021,16-17-44-49-37-25,16,17,44,49,37,25,16,17,25,37,44,49
11/9/2021,40-58-05-18-17-50,40,58,5,18,17,50,5,17,18,40,50,58
11/12/2021,05-15-53-23-31-49,5,15,53,23,31,49,5,15,23,31,49,53
11/14/2021,55-21-12-48-01-35,55,21,12,48,1,35,1,12,21,35,48,55
11/16/2021,14-22-04-19-25-05,14,22,4,19,25,5,4,5,14,19,22,25
11/19/2021,55-21-06-28-42-25,55,21,6,28,42,25,6,21,25,28,42,55
11/21/2021,26-36-41-43-21-01,26,36,41,43,21,1,1,21,26,36,41,43
11/23/2021,58-19-35-46-30-10,58,19,35,46,30,10,10,19,30,35,46,58
11/26/2021,20-17-12-29-10-46,20,17,12,29,10,46,10,12,17,20,29,46
11/28/2021,34-05-39-16-11-48,34,5,39,16,11,48,5,11,16,34,39,48
11/30/2021,51-45-24-21-58-13,51,45,24,21,58,13,13,21,24,45,51,58
12/3/2021,32-05-41-53-35-20,32,5,41,53,35,20,5,20,32,35,41,53
12/5/2021,52-04-08-55-15-46,52,4,8,55,15,46,4,8,15,46,52,55
12/7/2021,54-36-05-45-08-18,54,36,5,45,8,18,5,8,18,36,45,54
12/12/2021,44-08-09-11-36-57,44,8,9,11,36,57,8,9,11,36,44,57
12/10/2021,57-02-33-41-44-56,57,2,33,41,44,56,2,33,41,44,56,57
12/14/2021,49-15-09-56-45-12,49,15,9,56,45,12,9,12,15,45,49,56
12/17/2021,44-57-19-24-10-52,44,57,19,24,10,52,10,19,24,44,52,57
12/19/2021,58-28-48-03-08-41,58,28,48,3,8,41,3,8,28,41,48,58
12/21/2021,16-02-18-26-14-58,16,2,18,26,14,58,2,14,16,18,26,58
12/24/2021,14-27-16-02-34-45,14,27,16,2,34,45,2,14,16,27,34,45
12/26/2021,43-21-18-22-57-51,43,21,18,22,57,51,18,21,22,43,51,57
12/28/2021,21-19-39-24-36-22,21,19,39,24,36,22,19,21,22,24,36,39
12/31/2021,47-26-48-14-08-06,47,26,48,14,8,6,6,8,14,26,47,48
1/2/2022,10-25-01-35-04-58,10,25,1,35,4,58,1,4,10,25,35,58
1/4/2022,43-26-46-52-32-14,43,26,46,52,32,14,14,26,32,43,46,52
1/7/2022,05-34-22-25-13-43,5,34,22,25,13,43,5,13,22,25,34,43
1/11/2022,51-48-20-50-32-43,51,48,20,50,32,43,20,32,43,48,50,51
1/14/2022,53-10-19-21-42-47,53,10,19,21,42,47,10,19,21,42,47,53
1/16/2022,13-34-17-41-58-53,13,34,17,41,58,53,13,17,34,41,53,58
1/18/2022,52-15-42-18-34-47,52,15,42,18,34,47,15,18,34,42,47,52
1/21/2022,43-37-49-34-01-30,43,37,49,34,1,30,1,30,34,37,43,49
1/23/2022,46-03-39-30-28-18,46,3,39,30,28,18,3,18,28,30,39,46
1/25/2022,11-21-47-53-04-34,11,21,47,53,4,34,4,11,21,34,47,53
1/28/2022,53-05-01-38-37-17,53,5,1,38,37,17,1,5,17,37,38,53
1/30/2022,22-02-14-30-10-35,22,2,14,30,10,35,2,10,14,22,30,35
2/1/2022,54-36-27-21-03-09,54,36,27,21,3,9,3,9,21,27,36,54
2/4/2022,11-27-01-03-55-32,11,27,1,3,55,32,1,3,11,27,32,55
2/6/2022,34-14-43-17-11-05,34,14,43,17,11,5,5,11,14,17,34,43
2/8/2022,51-20-29-18-36-08,51,20,29,18,36,8,8,18,20,29,36,51
1/9/2022,46-29-47-19-56-02,46,29,47,19,56,2,2,19,29,46,47,56
2/11/2022,49-45-03-13-39-57,49,45,3,13,39,57,3,13,39,45,49,57
2/13/2022,02-56-48-11-21-45,2,56,48,11,21,45,2,11,21,45,48,56
2/15/2022,25-08-31-34-33-26,25,8,31,34,33,26,8,25,26,31,33,34
2/18/2022,47-58-12-18-31-44,47,58,12,18,31,44,12,18,31,44,47,58
2/20/2022,40-39-35-52-05-17,40,39,35,52,5,17,5,17,35,39,40,52
2/22/2022,42-13-25-50-34-30,42,13,25,50,34,30,13,25,30,34,42,50
2/25/2022,56-16-18-30-42-41,56,16,18,30,42,41,16,18,30,41,42,56
2/27/2022,31-29-33-12-58-49,31,29,33,12,58,49,12,29,31,33,49,58
3/1/2022,51-11-04-17-21-13,51,11,4,17,21,13,4,11,13,17,21,51
3/4/2022,04-39-24-48-16-53,4,39,24,48,16,53,4,16,24,39,48,53
3/6/2022,16-19-29-49-53-11,16,19,29,49,53,11,11,16,19,29,49,53
3/8/2022,44-54-17-11-42-49,44,54,17,11,42,49,11,17,42,44,49,54
3/11/2022,13-42-49-30-26-27,13,42,49,30,26,27,13,26,27,30,42,49
3/13/2022,55-46-25-16-50-35,55,46,25,16,50,35,16,25,35,46,50,55
3/15/2022,57-56-03-47-44-02,57,56,3,47,44,2,2,3,44,47,56,57
3/18/2022,35-25-32-09-51-02,35,25,32,9,51,2,2,9,25,32,35,51
3/20/2022,29-05-03-11-08-42,29,5,3,11,8,42,3,5,8,11,29,42
3/22/2022,14-11-34-49-02-16,14,11,34,49,2,16,2,11,14,16,34,49
3/25/2022,54-25-18-35-37-17,54,25,18,35,37,17,17,18,25,35,37,54
3/27/2022,19-42-22-10-02-40,19,42,22,10,2,40,2,10,19,22,40,42
3/29/2022,38-53-02-32-51-37,38,53,2,32,51,37,2,32,37,38,51,53
4/1/2022,10-21-49-48-25-05,10,21,49,48,25,5,5,10,21,25,48,49
4/3/2022,42-05-11-22-03-02,42,5,11,22,3,2,2,3,5,11,22,42
4/5/2022,36-28-29-56-46-34,36,28,29,56,46,34,28,29,34,36,46,56
4/8/2022,55-42-48-20-12-19,55,42,48,20,12,19,12,19,20,42,48,55
4/10/2022,14-34-48-31-22-04,14,34,48,31,22,4,4,14,22,31,34,48
4/12/2022,51-53-42-07-55-12,51,53,42,7,55,12,7,12,42,51,53,55
4/19/2022,33-06-45-08-42-38,33,6,45,8,42,38,6,8,33,38,42,45
4/22/2022,01-22-49-26-09-08,1,22,49,26,9,8,1,8,9,22,26,49
4/24/2022,02-15-08-51-09-45,2,15,8,51,9,45,2,8,9,15,45,51
4/26/2022,52-18-30-22-49-20,52,18,30,22,49,20,18,20,22,30,49,52
4/29/2022,49-42-17-20-33-31,49,42,17,20,33,31,17,20,31,33,42,49
5/1/2022,02-23-06-58-18-21,2,23,6,58,18,21,2,6,18,21,23,58
5/3/2022,34-12-39-09-08-06,34,12,39,9,8,6,6,8,9,12,34,39
5/6/2022,29-11-36-02-57-03,29,11,36,2,57,3,2,3,11,29,36,57
5/8/2022,25-53-56-14-48-06,25,53,56,14,48,6,6,14,25,48,53,56
5/10/2022,46-29-10-38-48-56,46,29,10,38,48,56,10,29,38,46,48,56
